14,56
11,57
7,54
15,59
29,83
28,82
29,83
27,83
19,32
18,33
20,33
17,33
24,42
22,42
24,43
25,45
10,33
10,33
11,33
11,34
22,52
16,49
17,49
20,48
4,5
6,6
4,6
3,4
15,34
16,35
12,33
7,31
19,37
17,38
13,37
2,33
40,70
40,69
40,69
40,68
1,25
11,26
12,24
14,26
20,100
21,100
17,100
13,100
12,19
13,19
13,19
14,20
32,67
34,67
37,69
38,69
41,75
40,74
61,85
68,88
16,36
17,36
12,34
16,35
18,43
20,42
15,40
15,40
3,12
1,9
3,12
6,13
8,29
7,30
7,30
7,30
15,64
16,63
16,63
15,60
12,39
13,39
13,38
10,36
22,53
22,53
24,56
19,55
7,21
8,23
9,26
10,28
13,44
14,44
14,43
13,42
11,15
16,17
1,11
43,5
5,26
6,27
8,30
8,30
13,59
11,59
15,60
16,62
0,0
0,0
0,0
0,0
11,35
11,36
10,37
13,38
15,83
14,83
15,83
15,83
30,68
19,58
26,58
28,57
59,100
40,100
26,100
30,100
10,35
12,34
13,34
13,34
25,71
24,67
19,65
58,50
0,40
7,47
9,42
11,41
18,38
20,39
21,39
19,40
36,47
11,49
17,53
19,55
14,27
14,28
18,31
17,31
28,45
28,46
21,46
2,45
4,28
3,29
8,29
6,23
8,20
8,19
7,19
24,60
27,61
26,60
21,59
9,16
10,17
12,20
14,23
16,34
18,34
14,34
10,31
7,28
7,28
7,28
7,28
7,63
10,61
13,62
12,63
17,43
19,46
19,45
14,46
5,21
5,21
4,18
3,17
22,49
21,49
20,50
19,50
20,54
19,55
18,55
19,56
17,42
17,43
19,44
19,45
9,64
28,70
28,70
24,69
23,60
27,64
25,63
22,61
31,87
31,86
18,83
26,84
8,30
8,31
6,31
9,31
10,100
8,100
10,100
11,100
18,57
16,57
18,57
17,57
38,70
26,66
31,66
35,70
18,39
20,40
21,41
23,42
21,100
24,100
25,100
27,100
10,36
10,36
10,37
12,41
6,16
4,16
4,16
3,16
7,62
12,63
9,62
19,63
31,100
27,100
33,100
34,100
11,39
11,38
10,38
8,36
11,38
19,41
7,35
8,35
2,17
4,18
3,17
3,16
29,74
29,74
31,74
29,74
26,56
26,58
24,57
32,61
15,34
13,34
9,36
18,37
28,48
27,48
17,55
27,56
7,13
7,13
7,13
7,13
22,60
22,61
21,61
20,61
29,60
30,61
29,61
25,59
3,21
3,21
3,21
3,22
10,36
9,36
9,36
8,36
31,66
31,66
33,69
35,70
15,42
16,41
17,42
18,43
10,20
8,20
9,21
12,24
12,17
12,19
11,18
12,19
18,40
17,38
15,37
12,33
11,42
10,41
10,39
10,39
10,10
10,10
9,9
5,9
45,75
46,76
46,76
44,76
24,79
25,79
15,75
14,75
10,9
13,12
12,11
12,11
17,31
16,31
16,31
18,33
7,34
8,35
9,35
8,35
3,39
15,44
15,43
18,44
2,4
4,21
4,25
4,24
7,53
12,59
21,70
18,70
9,40
11,42
15,44
16,48
10,13
12,14
13,15
19,22
10,40
10,40
10,40
8,39
54,100
54,100
53,100
53,100
26,75
18,73
23,72
28,73
20,58
21,59
23,60
23,61
8,14
8,14
8,14
9,15
9,29
10,29
13,32
14,33
16,53
18,54
11,50
9,49
31,39
31,39
29,38
28,39
11,53
24,58
20,57
16,55
2,6
2,6
2,6
2,6
39,71
42,72
43,72
42,72
10,37
11,37
9,37
30,39
2,44
6,44
12,47
11,45
7,26
7,26
10,28
10,30
22,61
24,64
22,61
24,64
13,40
14,41
13,40
15,42
8,16
10,17
11,18
14,20
15,100
17,100
18,100
19,100
22,48
22,48
23,49
24,50
27,52
26,52
30,54
33,60
29,39
33,43
31,41
33,44
24,51
26,54
23,55
18,52
22,28
14,21
14,19
4,11
6,16
3,12
4,14
6,22
19,65
14,61
13,60
18,62
23,83
20,81
11,79
55,69
34,74
32,69
19,65
24,62
0,0
0,0
0,0
0,0
18,54
19,55
20,56
22,57
3,20
19,33
19,32
1,20
30,77
28,76
23,79
120,70
18,46
15,45
0,0
0,0
0,0
33,83
18,82
78,69
37,69
20,52
19,58
19,58
18,60
23,42
21,46
26,49
26,51
31,57
43,37
10,39
15,44
5,29
7,32
5,32
4,32
87,74
24,78
25,79
325,68
13,44
13,45
14,46
14,46
15,58
17,58
18,59
18,59
20,29
17,27
17,27
3,21
29,64
31,64
27,65
31,69
10,59
12,62
12,63
6,61
0,0
0,0
0,0
0,0
5,8
5,7
6,9
5,10
15,52
12,55
16,56
15,56
12,38
11,38
11,38
10,39
18,100
4,100
4,100
1,100
18,100
4,100
4,100
1,100
80,96
70,95
71,94
72,95
9,16
7,14
9,17
13,27
13,100
13,18
13,17
13,18
16,50
17,51
18,51
19,52
31,68
33,68
7,65
78,53
39,100
39,100
38,100
39,100
0,0
0,0
0,0
0,0
16,59
14,56
15,56
17,56
8,16
8,17
9,16
11,18
11,25
14,29
9,24
12,28
35,78
36,84
36,90
35,93
10,33
8,28
8,27
6,25
23,35
23,36
24,35
28,40
15,53
14,53
13,54
16,55
28,82
29,81
27,81
24,80
12,50
14,50
12,44
13,44
35,93
29,93
31,90
27,94
8,9
9,10
10,11
9,10
11,23
9,23
12,24
10,22
11,21
12,27
14,27
13,25
5,46
11,45
9,45
13,45
17,26
15,24
14,24
14,23
0,0
0,0
0,0
0,0
0,29
11,34
12,35
3,34
26,43
24,42
23,40
24,44
10,42
10,44
12,44
6,45
25,60
35,76
37,76
37,78
1,21
4,35
3,38
14,43
2,12
1,11
2,13
4,22
11,54
7,52
7,53
9,52
8,16
7,15
6,15
3,12
22,43
22,43
21,43
22,45
16,100
16,100
15,100
29,61
29,60
23,59
28,59
2,35
7,40
0,40
6,21
5,21
8,23
8,22
5,33
10,33
12,34
11,39
35,93
29,93
31,90
27,94
9,41
11,41
11,42
11,41
15,85
15,85
14,85
14,85
16,60
15,58
14,57
8,57
16,41
18,42
19,43
17,42
25,56
26,58
28,59
29,60
13,28
13,28
13,28
14,28
8,76
17,72
27,70
74,45
14,38
14,36
17,39
16,39
2,57
19,58
19,59
20,60
21,34
20,34
20,33
30,38
30,100
31,100
35,100
36,100
31,52
30,51
33,53
27,55
8,34
8,35
11,37
12,37
10,44
11,45
12,46
14,49
14,39
14,38
10,36
11,37
15,34
16,36
14,35
15,38
29,64
31,65
32,67
24,68
18,49
20,50
21,51
23,51
40,74
38,72
37,71
37,67
27,43
19,43
20,40
24,44
47,81
48,82
49,82
51,82
29,100
2,100
36,100
60,100
2,27
5,26
1,26
3,26
25,45
25,45
22,43
16,42
16,31
16,32
16,30
19,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15,27
13,28
15,28
4,23
19,40
50,41
25,43
27,45
7,36
11,36
12,36
12,37
19,43
25,45
31,48
34,51
40,91
36,90
34,89
208,78
0,0
0,0
0,0
0,0
14,67
13,66
19,66
19,66
16,83
3,81
4,82
13,83
4,18
3,18
3,18
4,18
10,57
24,60
9,55
17,54
19,39
18,40
15,39
68,39
22,56
20,55
18,54
8,50
39,55
39,53
40,54
40,54
12,32
15,33
14,33
16,33
15,45
19,59
27,64
30,70
8,31
7,30
6,29
7,30
18,57
8,58
21,60
19,61
12,28
12,29
12,29
12,29
21,46
22,47
22,47
20,46
12,42
12,42
15,44
14,46
39,98
31,98
27,97
16,96
19,49
19,49
18,49
15,45
9,34
10,34
10,34
10,34
4,7
4,7
5,9
8,13
5,13
2,9
4,12
10,22
20,34
19,34
18,32
19,33
15,50
23,52
30,57
33,58
9,18
7,16
8,18
8,18
11,48
11,49
11,49
10,48
11,48
11,49
11,49
10,48
0,52
3,55
6,57
14,68
9,66
15,66
15,67
18,68
14,100
14,100
13,100
14,100
13,35
12,35
13,35
13,35
8,27
8,28
7,34
7,37
12,32
12,32
5,27
12,33
34,73
36,75
37,80
36,81
2,75
13,75
9,75
13,78
13,37
14,38
11,35
10,35
14,35
14,35
12,34
12,34
15,29
17,29
13,28
14,28
61,84
61,85
65,85
52,85
21,42
19,43
18,41
17,42
13,47
14,48
12,49
13,48
28,51
30,53
23,48
20,46
4,9
3,8
5,10
7,15
3,13
7,15
18,20
16,25
29,60
30,59
30,60
22,59
41,63
38,61
38,59
36,61
52,81
55,81
56,81
57,82
3,82
50,89
119,89
45,88
24,56
23,56
22,57
27,58
11,60
27,63
15,61
25,60
28,60
27,59
26,59
28,59
8,28
12,29
11,29
4,26
24,35
24,34
22,33
21,33
0,0
0,0
0,0
0,0
7,36
7,36
6,35
5,34
7,18
6,17
6,18
7,18
6,100
18,100
17,100
11,100
8,35
16,36
16,36
17,38
22,40
20,40
21,41
3,53
6,25
6,25
6,25
5,25
9,20
8,19
3,19
23,44
20,42
20,41
20,42
10,17
9,21
18,22
13,20
19,54
18,52
18,53
18,51
20,37
23,38
23,39
16,38
35,79
45,80
34,76
258,64
18,34
17,32
17,32
18,36
10,29
15,32
4,36
10,33
27,66
31,69
32,70
30,70
11,33
10,32
9,32
5,36
13,53
14,53
15,55
14,57
6,33
6,32
6,32
2,29
12,40
9,39
12,39
12,38
11,68
13,71
3,70
96,58
17,28
14,27
12,27
15,29
23,75
23,73
22,73
8,70
0,0
0,0
0,0
0,0
17,63
20,64
16,64
28,66
